customer_id,first_name,last_name,email,phone,loyalty_tier,registration_date,total_orders,total_spent,last_order_date,preferred_order_type
CUST-JJZV7Z,Nicole,Daniel,nicole.daniel@outlook.com,830-889-4870x605,Bronze,2024-06-08,4,157.35,2025-08-20T19:48:55.137418,dine_in
CUST-R35LCE,Joshua,Frazier,hsimpson@example.org,001-230-546-8750x6351,Bronze,2023-12-01,6,267.63,2026-01-16T20:13:33.137418,dine_in
CUST-92HQWG,Tiffany,Coleman,starkjames@example.com,511-707-6095x4317,Bronze,2024-04-04,5,206.56,2026-01-11T21:11:33.137418,takeout
CUST-2DFNKZ,Marissa,Underwood,sherryparsons@example.net,217.991.1006x512,Silver,2023-09-16,6,378.7,2025-12-11T13:38:31.137418,dine_in
CUST-YRE5A7,Brian,Bishop,brian.bishop@outlook.com,(211)908-0466x19639,Silver,2023-04-10,3,159.12,2025-11-03T17:56:52.137418,delivery
CUST-7W8P75,Patrick,Pope,patrick.pope@outlook.com,+1-291-350-7859x311,Bronze,2024-02-09,1,25.6,2026-01-04T12:34:29.137418,dine_in
CUST-QXHX2S,Brittany,Randall,brittany.randall@yahoo.com,001-428-545-6797,Bronze,2023-03-29,8,509.65,2025-10-28T22:25:20.137418,dine_in
CUST-CPSXMZ,Devin,Williams,devin.williams95@gmail.com,(449)468-5498,Bronze,2024-02-18,1,34.87,2025-06-13T16:10:19.137418,dine_in
CUST-6GVD8C,Terrance,Morrison,terrance.morrison@hotmail.com,550-589-2038x8065,Gold,2024-01-25,2,220.96,2025-05-31T17:32:27.137418,dine_in
CUST-86YJQ7,Danielle,Harris,danielle.harris@outlook.com,753-677-9599,Silver,2024-05-01,4,495.61,2026-01-07T20:06:36.137418,dine_in
CUST-2J2JBN,Robert,Martin,cwalter@example.com,703.837.9337,Bronze,2024-11-27,4,217.33,2026-02-09T13:13:45.137418,takeout
CUST-FC9GNW,Jamie,Lopez,jamie.lopez@icloud.com,6509150812,Bronze,2024-04-05,2,164.55,2025-08-25T11:55:58.137418,dine_in
CUST-7YDCUJ,James,Willis,james.willis656@hotmail.com,001-450-503-3423x42583,Bronze,2023-04-09,0,0.0,,
CUST-NELNAY,Andrew,Cameron,smitherica@example.com,+1-315-334-7355x2896,Bronze,2023-10-01,2,64.11,2025-11-07T20:54:13.137418,dine_in
CUST-Z3CHNY,Drew,Glass,jamesgray@example.com,696-430-9938x42530,Bronze,2023-12-31,5,224.19,2026-01-18T12:23:41.137418,dine_in
CUST-9LKB9W,Melissa,Schmitt,melissa.schmitt471@outlook.com,931.479.1286x8578,Silver,2023-07-29,4,277.47,2025-09-14T11:54:21.137418,dine_in
CUST-GT8XKN,Marc,Brooks,marc.brooks@outlook.com,001-977-574-9690x333,Gold,2023-10-22,3,217.14,2025-12-28T08:59:45.137418,takeout
CUST-GBA9HN,Randy,Torres,xduncan@example.com,+1-212-914-7853,Silver,2023-12-04,2,229.56,2026-01-17T10:59:50.137418,dine_in
CUST-838ALL,William,Rogers,amcdonald@example.com,354.660.2734x1514,Bronze,2023-06-21,5,237.13,2025-12-17T13:32:27.137418,dine_in
CUST-WS85TZ,Sara,Garcia,sara.garcia145@gmail.com,650-683-5354,Bronze,2023-04-02,2,190.22,2025-07-06T17:58:11.137418,dine_in
CUST-7VHWAW,James,Munoz,yeseniagoodwin@example.net,+1-240-944-5669,Gold,2023-05-02,8,331.71,2026-01-21T08:31:46.137418,dine_in
CUST-V4C4DV,Destiny,Hays,destiny.hays@gmail.com,(963)933-7389,Bronze,2024-11-24,6,340.28,2025-11-25T13:42:47.137418,dine_in
CUST-9XL9UE,Matthew,Miller,roymcmahon@example.com,677.280.5292,Silver,2024-09-03,4,302.02,2025-12-04T12:39:17.137418,dine_in
CUST-ULDEPY,Vincent,Hopkins,vincent.hopkins596@hotmail.com,(253)466-6845x909,Bronze,2023-05-03,4,247.75,2025-10-13T19:22:00.137418,dine_in
CUST-5V2ARA,Eric,Cisneros,eric.cisneros@gmail.com,399-799-6636x18637,Silver,2023-07-26,6,430.93,2026-01-14T11:46:51.137418,dine_in
CUST-Y3REEJ,Ashley,Hayes,ashley.hayes@yahoo.com,812-618-2097x0231,Silver,2023-04-09,3,181.26,2025-12-20T11:48:45.137418,dine_in
CUST-FR8W3M,Jamie,Carter,jamie.carter543@yahoo.com,817.905.8025x66212,Platinum,2024-03-12,3,106.16,2025-12-30T13:26:45.137418,delivery
CUST-59SQWG,Julia,Price,julia.price@gmail.com,623.546.7299,Silver,2026-03-25,5,248.21,2025-12-12T12:02:57.137418,dine_in
CUST-RFXBWK,Wayne,Cohen,wayne.cohen@outlook.com,930-927-1693x859,Gold,2023-11-01,5,250.2,2026-02-01T18:20:48.137418,dine_in
CUST-DBTFAS,Steven,Williams,steven.williams@yahoo.com,547-454-6926,Silver,2023-08-17,3,231.26,2025-11-25T12:36:44.137418,takeout
CUST-GXL2LD,Rachel,Quinn,qcruz@example.org,001-991-860-3248x413,Gold,2023-09-14,1,96.04,2026-01-29T13:20:03.137418,takeout
CUST-HRR6E7,Victoria,Tran,victoria.tran@hotmail.com,(911)285-6724x380,Bronze,2023-06-13,1,37.08,2025-10-19T16:21:32.137418,dine_in
CUST-MJLBUJ,Charles,Neal,charles.neal@hotmail.com,001-976-956-3600x4125,Bronze,2023-08-27,4,218.57,2025-10-19T10:23:59.137418,dine_in
CUST-6V3WVF,Steven,Miller,jenniferkim@example.com,322-209-1241x862,Gold,2023-04-28,6,415.44,2025-12-20T16:52:46.137418,dine_in
CUST-5R9U4J,Erica,Hernandez,gregory08@example.org,508.516.4709x006,Silver,2023-07-07,4,196.23,2025-10-27T23:27:29.137418,dine_in
CUST-LU6UEU,Nicholas,Allen,nicholas.allen482@gmail.com,306-400-5313,Silver,2023-12-07,1,5.14,2025-04-27T20:33:55.137418,takeout
CUST-PN3YDR,Jennifer,Williams,jennifer.williams@gmail.com,315.758.3938x66133,Bronze,2023-06-24,4,283.29,2026-02-07T13:15:27.137418,dine_in
CUST-MH9AXF,Marcus,Smith,marcus.smith@icloud.com,+1-550-863-7314x9501,Bronze,2023-11-02,6,437.24,2026-02-10T19:05:08.137418,dine_in
CUST-25N3MQ,Kevin,George,kevin.george@gmail.com,489-724-1956,Silver,2023-12-27,6,454.98,2025-12-30T22:15:27.137418,dine_in
CUST-K2YVUG,Gregory,Gill,gregory.gill@icloud.com,001-257-515-0997x683,Silver,2023-04-16,5,160.28,2025-12-20T19:49:43.137418,takeout
CUST-8X6DMV,Andrew,Blake,andrew.blake@yahoo.com,743-963-9102,Silver,2024-01-20,2,58.09,2026-02-02T13:32:12.137418,takeout
CUST-2ELTWZ,Kenneth,Hernandez,dawnyoung@example.net,+1-775-724-5086x403,Gold,2024-06-11,4,276.42,2026-02-01T19:45:16.137418,takeout
CUST-22L6SP,John,Ryan,john.ryan@outlook.com,+1-233-496-8527x01713,Bronze,2023-12-24,3,205.84,2026-02-07T13:15:04.137418,dine_in
CUST-DYXTKV,Shawna,Martinez,brittanyguerra@example.org,881.467.4233,Gold,2024-11-19,3,199.38,2025-12-27T13:06:11.137418,dine_in
CUST-8C6QC6,Catherine,Turner,catherine.turner283@gmail.com,001-473-947-1566,Bronze,2023-05-23,8,367.96,2025-12-27T17:43:34.137418,dine_in
CUST-EG8APX,Scott,Wagner,ywolf@example.com,4666149828,Bronze,2023-10-11,8,487.64,2026-01-04T11:11:01.137418,dine_in
CUST-ZAGA34,Oscar,Torres,oscar.torres@outlook.com,268-797-1527x3230,Bronze,2024-04-08,2,80.66,2025-12-03T21:08:42.137418,takeout
CUST-LUY4QK,Travis,Frost,travis.frost267@outlook.com,(556)874-9160x1692,Bronze,2023-09-12,5,327.47,2026-01-11T19:20:13.137418,dine_in
CUST-K5EK8V,Susan,Wise,susan.wise997@icloud.com,001-458-675-0663x37050,Bronze,2024-06-17,1,46.83,2025-07-18T11:16:53.137418,dine_in
CUST-63FD9U,Catherine,Blackburn,catherine.blackburn576@outlook.com,(843)899-2011,Silver,2024-04-29,4,200.01,2025-12-30T17:36:57.137418,dine_in
CUST-9EQ9TD,Janice,Mccann,janice.mccann@hotmail.com,883-662-6448,Gold,2025-11-09,7,297.42,2026-02-01T19:53:21.137418,dine_in
CUST-E9TSWK,Jessica,Goodwin,rodriguezashley@example.com,(343)364-0270,Platinum,2024-08-19,4,192.93,2026-01-21T11:48:23.137418,dine_in
CUST-9X3Z7L,Kim,Butler,kim.butler@hotmail.com,(546)422-5223x72817,Bronze,2024-01-12,5,537.87,2025-12-20T19:25:54.137418,dine_in
CUST-KN4QCB,James,Brady,james.brady@icloud.com,001-334-767-9121x41614,Silver,2024-09-08,10,559.9,2026-01-31T08:16:53.137418,dine_in
CUST-GC5X89,Anthony,Young,anthony.young@hotmail.com,610.904.0901x3806,Silver,2026-02-06,6,354.93,2025-11-06T18:12:50.137418,dine_in
CUST-7ME5MM,Thomas,Rogers,thomas.rogers@outlook.com,(255)955-3566x90551,Bronze,2024-01-20,4,411.17,2025-09-22T13:59:16.137418,dine_in
CUST-G6ZPQF,Monica,Morales,anthonymartinez@example.net,735-279-7863x050,Gold,2024-07-14,5,346.19,2026-01-22T19:15:32.137418,dine_in
CUST-P4VEK9,Tara,Fitzgerald,tara.fitzgerald984@outlook.com,+1-573-497-6915x67164,Silver,2023-09-14,3,357.66,2026-01-19T12:29:27.137418,dine_in
CUST-AWJFQU,Molly,Walter,andersonlaura@example.com,+1-887-227-1783x33211,Bronze,2025-01-06,4,76.45,2025-08-04T13:51:38.137418,dine_in
CUST-KR4KUR,Ethan,Hickman,omiranda@example.net,771-828-7153x991,Bronze,2024-10-18,5,274.47,2025-09-19T12:35:30.137418,dine_in
CUST-EKWWDX,Renee,Paul,renee.paul@yahoo.com,001-568-363-3414x1115,Silver,2023-07-06,8,561.08,2026-02-07T19:20:45.137418,dine_in
CUST-DJ9CZU,Ashley,Anderson,ashley.anderson@outlook.com,569-304-0983x66552,Bronze,2024-05-31,5,286.24,2026-01-30T13:02:39.137418,takeout
CUST-DSU5FB,Randall,Medina,randall.medina@yahoo.com,752.643.7729x420,Bronze,2023-09-06,4,247.37,2025-12-17T21:21:46.137418,dine_in
CUST-W8BKWC,Wayne,Barker,wayne.barker@yahoo.com,297-437-4605x233,Silver,2023-06-01,4,346.22,2026-02-02T19:29:41.137418,takeout
CUST-LL53JY,Melissa,Luna,melissa.luna@icloud.com,620-686-5675x6618,Gold,2023-03-31,3,248.62,2026-01-05T12:38:22.137418,dine_in
CUST-SMRL7D,Heather,Lee,heather.lee@yahoo.com,+1-461-425-9047,Silver,2024-01-18,5,287.5,2025-11-01T18:14:04.137418,takeout
CUST-Y85YY3,Scott,Olson,scott.olson135@gmail.com,(833)830-5912,Gold,2023-11-19,5,444.87,2026-01-09T14:23:01.137418,takeout
CUST-KM46V2,Erin,Jackson,erin.jackson835@outlook.com,8154720185,Bronze,2023-05-15,5,234.84,2025-11-12T20:11:57.137418,dine_in
CUST-YYKG9P,Courtney,Powell,wilsonrandy@example.com,001-392-361-7647x501,Bronze,2023-04-02,5,239.32,2025-12-22T09:00:44.137418,takeout
CUST-RPGBXU,David,May,david.may309@outlook.com,630.499.9741x92676,Silver,2024-08-20,7,305.31,2025-12-31T13:23:55.137418,dine_in
CUST-37G6FM,Cory,Brown,cory.brown@outlook.com,+1-326-306-8887,Bronze,2023-05-29,7,376.14,2025-11-18T21:23:15.137418,dine_in
CUST-SZHUDU,Karen,Clark,karen.clark@yahoo.com,+1-412-392-0875x10293,Platinum,2023-06-03,4,239.77,2025-10-24T20:23:56.137418,dine_in
CUST-2AZ775,Anna,York,anna.york690@icloud.com,2115845826,Platinum,2023-06-07,4,273.88,2025-10-08T18:50:23.137418,dine_in
CUST-MNGHD9,Kevin,Shah,kevin.shah@gmail.com,348.272.9758x59883,Bronze,2023-09-06,3,76.67,2025-11-22T18:53:42.137418,takeout
CUST-KZCRNQ,Joel,Lopez,melissa32@example.net,+1-639-654-2961,Silver,2025-01-25,3,142.02,2025-11-22T17:50:14.137418,dine_in
CUST-HP9P56,Patrick,Mckee,qbryant@example.net,(728)831-4359x89262,Gold,2023-09-09,3,210.45,2025-11-21T10:57:52.137418,dine_in
CUST-AXXNSX,Nicholas,Maynard,nicholas.maynard@hotmail.com,714.318.1861,Silver,2023-05-04,3,127.76,2026-01-23T17:35:41.137418,dine_in
CUST-79C9LV,Michael,Cook,dustin34@example.org,963-361-1284,Bronze,2025-01-19,1,46.21,2025-05-05T21:31:09.137418,dine_in
CUST-ZJYUJ3,Allison,Graves,allison.graves@hotmail.com,884-991-0256x2588,Silver,2026-03-24,2,152.22,2025-11-13T20:50:09.137418,dine_in
CUST-9SEQDR,Brittany,Green,brittany.green756@yahoo.com,+1-482-922-6940x53967,Bronze,2023-04-21,4,201.56,2025-11-03T12:26:11.137418,delivery
CUST-X9NXEV,Valerie,Lindsey,valerie.lindsey@gmail.com,544.368.3414x65111,Silver,2023-11-28,5,281.45,2025-10-04T21:49:14.137418,dine_in
CUST-QKRST3,Frederick,Brown,frederick.brown@gmail.com,001-848-270-6827x7881,Bronze,2023-10-17,0,0.0,,
CUST-7NLNQB,Christina,Bartlett,christina.bartlett@outlook.com,001-506-485-3890x9728,Bronze,2023-10-18,3,222.07,2025-12-04T19:22:48.137418,dine_in
CUST-KN2URT,Charles,Franco,charles.franco@hotmail.com,650.967.6251x53814,Gold,2023-12-09,3,108.43,2025-11-15T22:02:26.137418,dine_in
CUST-NR9VM9,Kelly,Lewis,kelly.lewis@gmail.com,001-996-734-8079x7050,Bronze,2023-09-09,2,220.43,2025-09-17T19:04:53.137418,delivery
CUST-3U2WNP,Kenneth,Rodriguez,pamela26@example.com,8163731882,Bronze,2023-04-16,6,336.78,2026-02-02T18:08:05.137418,dine_in
CUST-HHKCY5,Robin,Smith,robin.smith334@yahoo.com,001-943-476-5456x28417,Bronze,2024-04-20,4,242.8,2026-02-11T08:08:12.137418,dine_in
CUST-PSPARA,Donald,Burgess,donald.burgess@icloud.com,8537134026,Silver,2024-11-18,4,179.43,2026-01-11T18:39:34.137418,takeout
CUST-DXLS2L,Rachel,Martin,rachel.martin@outlook.com,774.816.7872,Bronze,2024-03-28,4,235.28,2025-08-25T17:30:04.137418,dine_in
CUST-9C5GJK,Warren,Mclean,warren.mclean@yahoo.com,(821)210-2258x0305,Platinum,2024-06-30,2,38.28,2025-10-06T16:00:57.137418,dine_in
CUST-UUJUSP,Ryan,Roberts,ryan.roberts@gmail.com,816.539.2823x4143,Bronze,2024-11-10,4,289.94,2026-01-01T12:26:08.137418,dine_in
CUST-PTGNVQ,Thomas,Patton,hayneswayne@example.org,592.431.2604,Bronze,2023-04-02,4,267.67,2025-09-01T14:11:54.137418,dine_in
CUST-Y5UG8Z,Ronald,Jensen,ronald.jensen@icloud.com,806-968-4335,Gold,2025-08-08,2,32.53,2025-08-30T22:02:02.137418,dine_in
CUST-7ZBGQH,Bryan,Simmons,torresjoseph@example.com,(963)650-2000x534,Silver,2025-02-01,7,401.96,2025-12-30T19:08:29.137418,dine_in
CUST-P57W5J,Rebekah,Garcia,rebekah.garcia616@yahoo.com,(447)755-4110,Bronze,2023-07-03,8,372.72,2026-02-11T22:20:59.137418,dine_in
CUST-EA3KR9,Michael,Patrick,michael.patrick280@gmail.com,001-398-295-3439x6112,Bronze,2023-07-13,4,104.5,2026-02-08T21:52:59.137418,dine_in
CUST-3XF58R,Brenda,Barr,brenda.barr@gmail.com,+1-433-271-1895x4738,Bronze,2023-04-19,3,151.68,2025-11-29T19:13:51.137418,dine_in
CUST-86X6N4,David,Barnes,patricia85@example.com,416.617.6880x294,Bronze,2024-01-29,3,181.49,2026-01-05T20:52:29.137418,dine_in
CUST-SDXU2S,Brandon,Knight,brandon.knight126@gmail.com,001-836-878-8127x868,Silver,2023-08-10,2,127.39,2025-09-13T19:34:50.137418,dine_in
CUST-4Z3Z7G,Catherine,Clark,catherine.clark@yahoo.com,6296390878,Bronze,2023-07-11,2,124.34,2025-11-04T21:01:16.137418,dine_in
CUST-URM8LP,Melissa,Phillips,melissa.phillips@outlook.com,481-623-0834x024,Gold,2023-09-07,8,443.91,2025-12-27T12:28:45.137418,takeout
CUST-Y4A8V4,Morgan,Williams,morgan.williams@gmail.com,338.610.5955,Silver,2023-07-04,4,204.28,2025-12-26T18:25:36.137418,dine_in
CUST-TK8M3D,Jennifer,Ortiz,mark00@example.com,642.540.8916,Gold,2023-09-21,3,136.54,2025-06-21T18:58:00.137418,takeout
CUST-7N9JC4,Lisa,Walker,lisa.walker@yahoo.com,939-462-7365x271,Bronze,2023-10-23,4,198.87,2026-02-07T19:20:53.137418,delivery
CUST-L3W3JC,Stephen,Ochoa,jacobhenry@example.net,(340)442-2693,Bronze,2024-07-25,2,98.66,2025-10-25T19:01:28.137418,dine_in
CUST-7LP7DF,Charles,Sanchez,charles.sanchez@gmail.com,+1-261-482-0916x6010,Silver,2024-11-28,2,87.74,2026-01-10T12:21:14.137418,takeout
CUST-ZQABWW,John,Miller,sheenagreene@example.org,485-613-2797,Bronze,2023-09-29,4,252.22,2026-02-03T11:34:48.137418,dine_in
CUST-WLCFS9,Martin,Moore,stephensjoseph@example.net,400-218-4186,Silver,2025-02-08,2,79.74,2025-11-23T17:42:29.137418,dine_in
CUST-X3LRZJ,Rhonda,Johnson,rhonda.johnson@outlook.com,(762)354-3617x21314,Bronze,2023-10-07,3,120.77,2025-07-23T22:49:40.137418,dine_in
CUST-F686H8,Christina,Wilson,huangcassandra@example.org,(785)692-6249x45147,Silver,2024-03-20,4,180.7,2025-09-08T13:24:54.137418,delivery
CUST-79GYFN,Lisa,Dawson,lisa.dawson982@outlook.com,302-325-2677,Bronze,2026-03-04,4,207.48,2026-02-03T11:46:34.137418,takeout
CUST-DYP7QX,Becky,Moyer,becky.moyer883@yahoo.com,821-752-2655x767,Gold,2023-07-17,6,446.86,2026-01-31T22:45:52.137418,takeout
CUST-ZNPGG4,Devon,Raymond,patrickdunn@example.net,+1-578-383-6196,Bronze,2023-06-07,3,239.57,2026-01-10T14:39:36.137418,dine_in
CUST-3A9HQH,Joe,Smith,joe.smith481@hotmail.com,4586721055,Bronze,2023-08-15,4,162.41,2025-11-29T13:48:11.137418,takeout
CUST-YXYYZJ,Steven,Conley,steven.conley954@gmail.com,+1-863-233-0212,Bronze,2025-08-14,4,300.97,2026-01-18T19:10:44.137418,takeout
CUST-988VZB,Heather,Coleman,heather.coleman@icloud.com,7194179202,Platinum,2024-05-05,4,206.49,2025-12-21T20:51:21.137418,dine_in
CUST-E6BFFR,Christian,Jones,christian.jones325@hotmail.com,001-862-727-2847,Silver,2023-10-19,7,467.09,2025-11-28T13:52:58.137418,dine_in
CUST-JL9R9J,Scott,Newman,scott.newman898@hotmail.com,4412200928,Bronze,2024-12-31,5,364.95,2026-01-22T12:28:01.137418,dine_in
CUST-7SPFZR,Randy,Henderson,qspencer@example.net,543.862.4186x23690,Silver,2025-10-16,2,146.83,2025-05-02T13:26:37.137418,dine_in
CUST-WQGBFR,Isaiah,Reese,isaiah.reese@hotmail.com,+1-291-777-5662,Platinum,2025-11-06,6,421.18,2026-02-06T18:02:24.137418,dine_in
CUST-BMYRR5,Deborah,Lee,garciamichael@example.com,2346281139,Bronze,2023-05-01,3,210.87,2025-09-21T21:59:19.137418,takeout
CUST-5FFSJ6,Jacob,Harris,jacob.harris@icloud.com,2342199097,Bronze,2024-09-07,7,502.14,2026-01-11T09:15:16.137418,dine_in
CUST-F7HRDL,Leonard,Harding,leonard.harding@gmail.com,4543683565,Silver,2026-03-25,4,125.21,2026-01-03T14:08:30.137418,dine_in
CUST-4EC4XQ,Mark,Mosley,shawkimberly@example.org,001-367-390-4227,Silver,2023-03-28,6,466.59,2026-01-10T15:46:57.137418,dine_in
CUST-9W8LZZ,Stephanie,Hall,lindseypena@example.net,(688)798-5725,Silver,2023-06-21,3,137.8,2025-08-21T13:59:06.137418,dine_in
CUST-BWLBC8,Cindy,Bentley,cindy.bentley246@hotmail.com,9633399129,Platinum,2025-03-27,3,226.14,2026-01-28T21:19:52.137418,dine_in
CUST-C5F2K2,Linda,Thomas,linda.thomas821@gmail.com,781-771-7524x2149,Bronze,2024-11-14,4,321.48,2026-01-29T22:40:52.137418,dine_in
CUST-KXEX4S,Christopher,White,christopher.white@hotmail.com,001-874-474-7219x70546,Silver,2023-10-13,4,563.4,2025-11-19T21:53:27.137418,dine_in
CUST-23VPPB,Scott,Hunt,scott.hunt@hotmail.com,+1-255-416-8740x903,Silver,2024-06-24,5,307.24,2025-10-12T10:27:07.137418,dine_in
CUST-7SWCQC,Melissa,Roberts,ashleynash@example.org,(871)557-7871x1216,Bronze,2026-03-25,2,78.7,2025-12-17T15:29:46.137418,dine_in
CUST-XKHPUT,Richard,Brown,wendy73@example.net,001-271-847-0827x2359,Silver,2023-12-12,6,285.55,2026-01-24T20:24:16.137418,takeout
CUST-PQZ4MU,Bryan,Stokes,nirwin@example.org,606.844.2121,Bronze,2024-07-30,10,614.48,2026-02-08T20:32:07.137418,delivery
CUST-Q34BPY,Christopher,Russo,christopher.russo@hotmail.com,568.734.2016x542,Bronze,2024-11-17,2,212.18,2026-02-09T17:51:23.137418,takeout
CUST-L73GC9,Sheri,Olson,sheri.olson@gmail.com,+1-526-359-6089,Bronze,2023-09-25,1,59.12,2025-07-27T18:46:33.137418,takeout
CUST-AWQNXZ,Jennifer,Lane,mariodowns@example.net,001-950-427-2751x6480,Bronze,2024-11-27,2,235.5,2025-11-12T13:42:11.137418,dine_in
CUST-VY8X3C,Cynthia,Fowler,cynthia.fowler17@yahoo.com,001-810-533-6829,Silver,2023-06-10,7,305.7,2025-09-29T20:56:41.137418,takeout
CUST-AREH45,Michael,Farley,michael.farley@gmail.com,+1-790-755-0448x17766,Bronze,2023-11-15,3,215.15,2025-10-07T18:09:05.137418,dine_in
CUST-AFEY8R,Maria,Simmons,daniel27@example.com,(328)392-8664x649,Silver,2023-06-16,2,119.27,2026-02-06T20:43:40.137418,dine_in
CUST-U4BAWY,Linda,Garcia,jensenrobert@example.com,001-898-317-8904x6337,Gold,2024-07-26,5,225.86,2025-12-12T20:37:29.137418,dine_in
CUST-VTKRRU,James,Harrison,james.harrison63@hotmail.com,657-666-0538,Silver,2023-10-12,3,213.89,2025-11-18T14:44:56.137418,delivery
CUST-LC6PRR,Nichole,Baker,anunez@example.com,4008258955,Bronze,2024-06-04,3,173.08,2025-10-06T22:56:14.137418,dine_in
CUST-AKGMHH,John,Beltran,christinalong@example.org,001-862-562-6582,Bronze,2024-02-25,3,139.34,2026-01-24T23:00:08.137418,dine_in
CUST-4XEKY8,Cory,Owen,welchkristen@example.net,282-353-1106x092,Silver,2024-07-22,1,95.88,2025-08-23T19:59:32.137418,delivery
CUST-335VKZ,Ashley,Johnson,ashley.johnson161@yahoo.com,001-227-652-3343x8364,Silver,2023-05-04,4,256.44,2025-12-03T19:22:12.137418,dine_in
CUST-P9KGBA,Christopher,Thomas,littlebeth@example.org,379-311-2442,Bronze,2023-05-28,5,268.7,2026-02-01T08:05:52.137418,takeout
CUST-46BCPV,Troy,Ward,troy.ward@yahoo.com,561.870.6171,Platinum,2024-10-07,6,381.17,2026-02-12T20:04:22.137418,dine_in
CUST-22T655,Nicholas,Edwards,nicholas.edwards@gmail.com,922.240.2990x155,Gold,2023-10-22,5,264.3,2026-01-03T12:39:21.137418,dine_in
CUST-Q4DDV3,Eric,Harmon,leeanthony@example.org,682.935.1305x23124,Gold,2023-04-11,1,46.89,2025-03-29T11:58:59.137418,takeout
CUST-DW57FK,James,Davis,james.davis@icloud.com,001-684-877-6863x423,Gold,2023-05-26,3,150.22,2026-01-18T21:27:44.137418,dine_in
CUST-M4DG92,Curtis,Mcguire,curtis.mcguire@hotmail.com,001-642-737-6769,Silver,2023-04-27,3,220.47,2026-02-06T23:22:22.137418,dine_in
CUST-M2MXE2,Cindy,Lawson,cindy.lawson440@yahoo.com,(739)855-1720x84964,Bronze,2023-10-04,5,158.6,2026-01-13T21:38:08.137418,dine_in
CUST-Q53MAE,Anthony,White,anthony.white@icloud.com,262-753-1355x25105,Bronze,2023-08-11,6,333.07,2026-01-14T18:32:06.137418,dine_in
CUST-9FB2XW,Jason,Bradley,rachel81@example.com,793-783-1849x1966,Bronze,2024-03-24,3,158.05,2025-12-27T09:30:45.137418,delivery
CUST-YXSKNX,James,Williams,james.williams@outlook.com,570.246.1172x9596,Bronze,2023-08-27,4,194.49,2026-01-14T10:32:30.137418,dine_in
CUST-46VENW,Justin,Schneider,buckjustin@example.com,8886050171,Silver,2024-03-11,5,294.98,2025-11-28T20:05:16.137418,dine_in
CUST-QM3W26,Joshua,Molina,joshua.molina@icloud.com,(318)257-9064x7715,Silver,2024-07-30,3,187.5,2025-10-08T18:19:22.137418,dine_in
CUST-E9KCTS,Jeffrey,Petersen,danielmorris@example.net,001-263-621-3580x0401,Bronze,2023-04-05,4,186.63,2025-09-19T22:35:54.137418,dine_in
CUST-3UH2Z9,Charles,Murphy,charles.murphy@gmail.com,+1-864-922-9712x529,Bronze,2023-12-09,3,153.21,2026-01-31T13:46:17.137418,dine_in
CUST-D28QUA,Elizabeth,Boyd,elizabeth.boyd@yahoo.com,697.674.5731,Platinum,2024-01-24,5,450.98,2025-12-14T12:40:01.137418,takeout
CUST-6WTVMK,Jennifer,Gomez,donnamoss@example.org,001-311-770-3037x637,Silver,2024-05-06,2,119.21,2025-06-29T22:08:48.137418,dine_in
CUST-YSHLU4,Jason,Garza,jason.garza436@gmail.com,585.847.2812x35679,Gold,2023-04-26,7,422.5,2026-01-21T18:19:24.137418,dine_in
CUST-B6RQMS,Jacob,Ramirez,jacob.ramirez@icloud.com,(249)912-7113,Gold,2024-02-09,4,147.28,2026-01-20T20:06:36.137418,dine_in
CUST-W9Y8ZP,Jacob,Johnson,jacob.johnson729@icloud.com,+1-887-754-1815x63268,Bronze,2026-03-25,1,98.95,2025-10-10T11:39:18.137418,delivery
CUST-SSYQBF,Brian,Nelson,brian.nelson@gmail.com,606-963-4362,Bronze,2023-05-12,4,189.16,2026-01-17T21:54:49.137418,dine_in
CUST-UBEM9K,April,Rodriguez,april.rodriguez604@yahoo.com,5313310094,Bronze,2025-12-28,2,87.4,2025-08-18T19:07:21.137418,dine_in
CUST-KKFZAT,Amanda,Hill,amanda.hill@gmail.com,+1-666-661-3473x235,Silver,2024-01-24,2,146.95,2025-11-08T10:58:18.137418,dine_in
CUST-63RZV2,Jessica,Davis,jessica.davis@hotmail.com,997.843.2512x25720,Silver,2023-05-24,4,253.54,2026-02-03T19:30:36.137418,dine_in
CUST-ZCVVN6,Matthew,Thompson,matthew.thompson@gmail.com,312-209-5790x737,Gold,2024-07-24,1,11.19,2025-07-14T13:34:46.137418,dine_in
CUST-W5YU3Y,Lori,Bradley,lori.bradley@gmail.com,638-982-2114x5775,Bronze,2026-03-25,5,269.21,2025-12-24T17:40:20.137418,takeout
CUST-T28S2S,Jon,Ellis,jon.ellis20@icloud.com,(545)489-7148x026,Bronze,2023-06-18,4,155.55,2026-01-17T19:28:20.137418,takeout
CUST-44UCTL,Michael,Johnson,michael.johnson@hotmail.com,001-965-431-3614,Bronze,2023-10-22,6,367.67,2025-12-16T19:58:58.137418,dine_in
CUST-P5LJDD,Joseph,Shelton,joseph.shelton787@yahoo.com,969-764-4309x85916,Bronze,2023-08-07,2,148.97,2025-10-26T12:57:37.137418,dine_in
CUST-PFVLAB,Keith,Montes,keith.montes915@outlook.com,627.228.4982x4741,Bronze,2023-09-14,1,21.15,2025-04-18T19:56:50.137418,delivery
CUST-4DG2UR,Shawn,Robinson,brownkevin@example.com,(400)542-5488x214,Bronze,2023-05-10,7,534.03,2026-01-24T18:25:04.137418,dine_in
